Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2012","2012","ha","11423000","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2012","2012","hg/ha","44206","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2012","2012","ha","8649800","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2012","2012","hg/ha","27138","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2012","2012","ha","380148","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2012","2012","hg/ha","125072","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2012","2012","ha","2308800","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2012","2012","hg/ha","35966","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2013","2013","ha","29650000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2013","2013","hg/ha","31538","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2013","2013","ha","8576190","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2013","2013","hg/ha","139447","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2013","2013","ha","44135950","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2013","2013","hg/ha","36070","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2013","2013","ha","416416","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2013","2013","hg/ha","30138","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2013","2013","ha","551964","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2013","2013","hg/ha","78676","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2013","2013","ha","11372000","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2013","2013","hg/ha","45317","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2013","2013","ha","8660077","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2013","2013","hg/ha","27957","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2013","2013","ha","379829","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2013","2013","hg/ha","125024","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2013","2013","ha","2789169","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2013","2013","hg/ha","37528","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2014","2014","ha","30470000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2014","2014","hg/ha","31457","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2014","2014","ha","8439310","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2014","2014","hg/ha","148304","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2014","2014","ha","44110000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2014","2014","hg/ha","35638","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2014","2014","ha","429770","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2014","2014","hg/ha","30319","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2014","2014","ha","581383","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2014","2014","hg/ha","84662","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2014","2014","ha","11415642","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2014","2014","hg/ha","45382","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2014","2014","ha","9199318","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2014","2014","hg/ha","28241","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2014","2014","ha","397864","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2014","2014","hg/ha","122345","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2014","2014","ha","2890646","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2014","2014","hg/ha","36339","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2015","2015","ha","31470000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2015","2015","hg/ha","27496","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2015","2015","ha","8248288","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2015","2015","hg/ha","145464","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2015","2015","ha","43390000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2015","2015","hg/ha","36077","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2015","2015","ha","436814","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2015","2015","hg/ha","30860","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2015","2015","ha","623192","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2015","2015","hg/ha","91076","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2015","2015","ha","11381221","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2015","2015","hg/ha","45518","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2015","2015","ha","9203874","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2015","2015","hg/ha","27256","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2015","2015","ha","402297","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2015","2015","hg/ha","118938","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2015","2015","ha","2739495","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2015","2015","hg/ha","37240","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2016","2016","ha","30420000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2016","2016","hg/ha","30339","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2016","2016","ha","8517322","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2016","2016","hg/ha","147285","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2016","2016","ha","43190000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2016","2016","hg/ha","37902","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2016","2016","ha","444805","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2016","2016","hg/ha","30310","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2016","2016","ha","634015","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2016","2016","hg/ha","92508","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2016","2016","ha","11000809","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2016","2016","hg/ha","45863","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2016","2016","ha","9223723","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2016","2016","hg/ha","27790","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2016","2016","ha","405630","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2016","2016","hg/ha","121705","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2016","2016","ha","2724013","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2016","2016","hg/ha","37716","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2017","2017","ha","30785230","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2017","2017","hg/ha","31999","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2017","2017","ha","8769696","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2017","2017","hg/ha","149747","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2017","2017","ha","43774060","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2017","2017","hg/ha","38639","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2017","2017","ha","415339","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2017","2017","hg/ha","31576","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2017","2017","ha","657064","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2017","2017","hg/ha","94730","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2017","2017","ha","11615000","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2017","2017","hg/ha","46619","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2017","2017","ha","8972422","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2017","2017","hg/ha","29729","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2017","2017","ha","407346","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2017","2017","hg/ha","123939","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2017","2017","ha","2900595","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2017","2017","hg/ha","38526","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2018","2018","ha","29650590","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2018","2018","hg/ha","33682","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2018","2018","ha","8385013","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2018","2018","hg/ha","154980","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2018","2018","ha","44156440","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2018","2018","hg/ha","39568","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2018","2018","ha","351213","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2018","2018","hg/ha","31302","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2018","2018","ha","650990","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2018","2018","hg/ha","94551","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2018","2018","ha","11515000","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2018","2018","hg/ha","47257","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2018","2018","ha","8797227","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2018","2018","hg/ha","28505","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2018","2018","ha","421370","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2018","2018","hg/ha","129488","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2018","2018","ha","2810030","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2018","2018","hg/ha","25629","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2019","2019","ha","29318780","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2019","2019","hg/ha","35334","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2019","2019","ha","8430603","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2019","2019","hg/ha","156317","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2019","2019","ha","43662300","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2019","2019","hg/ha","40837","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2019","2019","ha","330348","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2019","2019","hg/ha","30780","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2019","2019","ha","658189","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2019","2019","hg/ha","98022","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2019","2019","ha","11515545","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2019","2019","hg/ha","47402","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2019","2019","ha","8677730","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2019","2019","hg/ha","28059","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2019","2019","ha","411980","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2019","2019","hg/ha","132607","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2019","2019","ha","3033959","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2019","2019","hg/ha","36653","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2020","2020","ha","31357020","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2020","2020","hg/ha","34398","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2020","2020","ha","8595738","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2020","2020","hg/ha","157388","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2020","2020","ha","45070000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2020","2020","hg/ha","41380","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2020","2020","ha","332254","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2020","2020","hg/ha","30970","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2020","2020","ha","680268","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2020","2020","hg/ha","100670","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2020","2020","ha","11417745","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2020","2020","hg/ha","48088","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2020","2020","ha","8804677","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2020","2020","hg/ha","28675","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2020","2020","ha","414192","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2020","2020","hg/ha","134651","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2020","2020","ha","3335105","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2020","2020","hg/ha","37868","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2021","2021","ha","31610000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2021","2021","hg/ha","34669","A","Official figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","1735","Vegetables Primary","2021","2021","ha","8896962","E","Estimated value"
"QCL","Crops and livestock products","100","India","5419","Yield","1735","Vegetables Primary","2021","2021","hg/ha","155096","E","Estimated value"
"QCL","Crops and livestock products","100","India","5312","Area harvested","27","Rice","2021","2021","ha","46379000","A","Official figure"
"QCL","Crops and livestock products","100","India","5419","Yield","27","Rice","2021","2021","hg/ha","42137","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","15","Wheat","2021","2021","ha","328938","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","15","Wheat","2021","2021","hg/ha","32996","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","1735","Vegetables Primary","2021","2021","ha","708712","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","1735","Vegetables Primary","2021","2021","hg/ha","103263","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","27","Rice","2021","2021","ha","11700939","A","Official figure"
"QCL","Crops and livestock products","16","Bangladesh","5419","Yield","27","Rice","2021","2021","hg/ha","48667","E","Estimated value"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2021","2021","ha","9168249","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2021","2021","hg/ha","29956","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","1735","Vegetables Primary","2021","2021","ha","584381","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","1735","Vegetables Primary","2021","2021","hg/ha","121047","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice","2021","2021","ha","3537369","A","Official figure"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice","2021","2021","hg/ha","39532","A","Official figure"
